IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
138.2.156.211,443,443,true,FRA,Europe,Frankfurt,191,9.23
151.145.68.166,2087,2087,true,LAX,North America,Los Angeles,271,9.22
151.145.75.28,2096,2096,true,NRT,Asia Pacific,Tokyo,69,9.22
131.186.58.151,2053,2053,true,NRT,Asia Pacific,Tokyo,104,9.21
131.186.37.69,2053,2053,true,NRT,Asia Pacific,Tokyo,137,9.18
150.230.193.89,2082,2082,false,LAX,North America,Los Angeles,179,9.17
155.248.176.28,80,80,false,LAX,North America,Los Angeles,184,9.16
141.147.178.135,2095,2095,false,HKG,Asia Pacific,Hong Kong,129,9.16
132.145.123.112,80,80,false,LAX,North America,Los Angeles,175,9.15
138.2.29.250,2086,2086,false,LAX,North America,Los Angeles,184,9.15
132.145.123.238,2052,2052,false,LAX,North America,Los Angeles,190,9.14
132.145.121.242,8880,8880,false,HKG,Asia Pacific,Hong Kong,142,9.14
130.162.247.219,443,443,true,EWR,North America,Newark,188,9.13
152.70.103.145,2083,2083,true,NRT,Asia Pacific,Tokyo,72,9.12
132.145.122.95,2087,2087,true,NRT,Asia Pacific,Tokyo,78,9.12
151.145.75.28,2082,2082,false,NRT,Asia Pacific,Tokyo,71,9.12
141.147.21.189,443,443,true,FRA,Europe,Frankfurt,186,9.11
130.162.36.198,443,443,true,FRA,Europe,Frankfurt,180,9.10
132.145.123.238,2095,2095,false,LAX,North America,Los Angeles,183,9.10
151.145.65.8,2096,2096,true,NRT,Asia Pacific,Tokyo,78,9.09
151.145.71.127,2082,2082,false,LAX,North America,Los Angeles,201,9.09
155.248.176.28,8080,8080,false,SIN,Asia Pacific,Singapore,138,9.08
158.178.151.147,443,443,true,FRA,Europe,Frankfurt,188,9.07
131.186.62.26,8880,8880,false,LAX,North America,Los Angeles,188,9.07
158.179.189.106,8080,8080,false,NRT,Asia Pacific,Tokyo,69,9.06
131.186.35.189,8443,8443,true,NRT,Asia Pacific,Tokyo,76,9.05
151.145.65.8,2086,2086,false,NRT,Asia Pacific,Tokyo,75,9.05
155.248.187.37,2052,2052,false,LAX,North America,Los Angeles,185,9.05
150.230.201.39,2086,2086,false,NRT,Asia Pacific,Tokyo,79,9.05
155.248.180.103,8880,8880,false,SIN,Asia Pacific,Singapore,139,9.05
151.145.65.8,8080,8080,false,NRT,Asia Pacific,Tokyo,71,9.04
155.248.165.169,2053,2053,true,NRT,Asia Pacific,Tokyo,83,9.01
132.145.127.21,2095,2095,false,NRT,Asia Pacific,Tokyo,75,9.01
132.145.126.204,8080,8080,false,NRT,Asia Pacific,Tokyo,79,8.99
141.147.160.221,2083,2083,true,NRT,Asia Pacific,Tokyo,83,8.98
132.145.120.182,2052,2052,false,LAX,North America,Los Angeles,181,8.97
132.145.127.51,80,80,false,LAX,North America,Los Angeles,176,8.97
131.186.46.75,2095,2095,false,NRT,Asia Pacific,Tokyo,76,8.96
132.145.125.165,8080,8080,false,NRT,Asia Pacific,Tokyo,71,8.96
131.186.62.26,2083,2083,true,LAX,North America,Los Angeles,204,8.95
132.145.123.14,2053,2053,true,NRT,Asia Pacific,Tokyo,88,8.94
158.178.153.165,443,443,true,FRA,Europe,Frankfurt,184,8.94
158.101.68.48,2095,2095,false,NRT,Asia Pacific,Tokyo,73,8.94
130.162.170.42,443,443,true,FRA,Europe,Frankfurt,254,8.92
131.186.61.45,2087,2087,true,LAX,North America,Los Angeles,252,8.91
138.2.31.68,2052,2052,false,HKG,Asia Pacific,Hong Kong,135,8.89
152.70.51.178,443,443,true,FRA,Europe,Frankfurt,196,8.89
143.47.234.172,443,443,true,FRA,Europe,Frankfurt,191,8.89
155.248.167.70,8080,8080,false,LAX,North America,Los Angeles,176,8.86
132.145.120.115,2087,2087,true,LAX,North America,Los Angeles,218,8.86
132.145.122.95,2095,2095,false,NRT,Asia Pacific,Tokyo,70,8.85
155.248.176.98,2095,2095,false,HKG,Asia Pacific,Hong Kong,130,8.85
141.147.22.204,443,443,true,FRA,Europe,Frankfurt,190,8.85
132.145.114.14,8443,8443,true,NRT,Asia Pacific,Tokyo,206,8.85
132.145.121.175,2082,2082,false,SIN,Asia Pacific,Singapore,141,8.83
151.145.66.219,2082,2082,false,NRT,Asia Pacific,Tokyo,82,8.82
132.145.233.133,443,443,true,FRA,Europe,Frankfurt,199,8.82
132.145.127.51,2086,2086,false,LAX,North America,Los Angeles,185,8.80
140.238.54.166,2096,2096,true,LAX,North America,Los Angeles,183,8.79
151.145.65.203,2083,2083,true,LAX,North America,Los Angeles,209,8.79
132.145.125.165,80,80,false,NRT,Asia Pacific,Tokyo,70,8.79
130.162.61.18,80,80,false,FRA,Europe,Frankfurt,192,8.77
143.47.235.87,443,443,true,FRA,Europe,Frankfurt,185,8.76
132.145.123.159,8880,8880,false,NRT,Asia Pacific,Tokyo,68,8.74
130.162.160.32,443,443,true,FRA,Europe,Frankfurt,212,8.73
141.147.174.190,8080,8080,false,LAX,North America,Los Angeles,191,8.73
151.145.71.40,8880,8880,false,NRT,Asia Pacific,Tokyo,72,8.73
89.168.79.89,443,443,true,FRA,Europe,Frankfurt,221,8.72
151.145.74.199,2052,2052,false,NRT,Asia Pacific,Tokyo,89,8.71
130.162.243.14,443,443,true,AMS,Europe,Amsterdam,181,8.71
132.145.123.112,8080,8080,false,LAX,North America,Los Angeles,180,8.70
130.61.109.6,2096,443,true,FRA,Europe,Frankfurt,181,8.70
158.179.186.123,2086,2086,false,HKG,Asia Pacific,Hong Kong,126,8.69
152.70.52.35,443,443,true,FRA,Europe,Frankfurt,221,8.68
84.235.174.116,443,443,true,FRA,Europe,Frankfurt,195,8.68
158.101.89.33,2096,2096,true,NRT,Asia Pacific,Tokyo,71,8.68
152.70.102.124,2087,2087,true,HKG,Asia Pacific,Hong Kong,160,8.68
158.179.190.253,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.67
158.101.94.15,2095,2095,false,NRT,Asia Pacific,Tokyo,71,8.66
155.248.187.37,2086,2086,false,LAX,North America,Los Angeles,185,8.66
158.179.181.107,8080,8080,false,NRT,Asia Pacific,Tokyo,73,8.63
151.145.70.28,2052,2052,false,NRT,Asia Pacific,Tokyo,73,8.62
131.186.60.162,2096,2096,true,LAX,North America,Los Angeles,261,8.59
155.248.176.28,2095,2095,false,SIN,Asia Pacific,Singapore,149,8.59
131.186.39.42,2083,2083,true,NRT,Asia Pacific,Tokyo,76,8.58
150.230.200.210,80,80,false,LAX,North America,Los Angeles,202,8.58
89.168.67.74,443,443,true,FRA,Europe,Frankfurt,180,8.57
131.186.59.232,80,80,false,HKG,Asia Pacific,Hong Kong,129,8.57
138.2.29.102,2086,2086,false,LAX,North America,Los Angeles,184,8.56
141.147.178.135,2082,2082,false,HKG,Asia Pacific,Hong Kong,129,8.56
155.248.181.4,2086,2086,false,LAX,North America,Los Angeles,183,8.55
131.186.41.255,2083,2083,true,LAX,North America,Los Angeles,201,8.55
151.145.68.166,8880,8880,false,SIN,Asia Pacific,Singapore,148,8.54
130.162.162.176,443,443,true,LHR,Europe,London,204,8.54
132.145.124.198,2095,2095,false,LAX,North America,Los Angeles,175,8.53
141.144.194.164,443,443,true,FRA,Europe,Frankfurt,175,8.50
141.148.246.12,443,443,true,FRA,Europe,Frankfurt,193,8.49
132.145.127.51,2095,2095,false,LAX,North America,Los Angeles,192,8.49
132.145.121.242,2082,2082,false,HKG,Asia Pacific,Hong Kong,129,8.48
140.238.60.177,2083,2083,true,LAX,North America,Los Angeles,201,8.48
151.145.70.28,2082,2082,false,NRT,Asia Pacific,Tokyo,82,8.45
132.145.117.216,8880,8880,false,LAX,North America,Los Angeles,187,8.44
130.162.162.163,443,443,true,FRA,Europe,Frankfurt,211,8.43
132.145.127.21,2052,2052,false,NRT,Asia Pacific,Tokyo,75,8.42
131.186.40.31,80,80,false,HKG,Asia Pacific,Hong Kong,132,8.42
151.145.74.199,2086,2086,false,NRT,Asia Pacific,Tokyo,69,8.41
141.144.240.214,443,443,true,FRA,Europe,Frankfurt,206,8.39
138.2.14.248,2083,2083,true,HKG,Asia Pacific,Hong Kong,176,8.37
132.145.122.95,80,80,false,NRT,Asia Pacific,Tokyo,84,8.36
150.230.217.63,2082,2082,false,HKG,Asia Pacific,Hong Kong,136,8.35
140.238.53.190,2083,2083,true,SIN,Asia Pacific,Singapore,142,8.32
143.47.245.233,443,443,true,FRA,Europe,Frankfurt,197,8.30
132.145.121.242,8080,8080,false,HKG,Asia Pacific,Hong Kong,136,8.28
143.47.181.230,443,443,true,FRA,Europe,Frankfurt,202,8.28
130.61.134.180,443,443,true,SIN,Asia Pacific,Singapore,170,8.26
151.145.74.199,80,80,false,NRT,Asia Pacific,Tokyo,71,8.26
132.145.126.204,2052,2052,false,NRT,Asia Pacific,Tokyo,75,8.26
151.145.74.199,2083,2083,true,NRT,Asia Pacific,Tokyo,154,8.25
151.145.75.28,8443,8443,true,NRT,Asia Pacific,Tokyo,113,8.21
151.145.75.28,2052,2052,false,NRT,Asia Pacific,Tokyo,80,8.21
132.145.124.198,2052,2052,false,LAX,North America,Los Angeles,188,8.21
141.144.195.75,443,443,true,FRA,Europe,Frankfurt,172,8.21
152.70.49.163,443,443,true,FRA,Europe,Frankfurt,240,8.21
158.101.69.144,2052,2052,false,LAX,North America,Los Angeles,183,8.21
151.145.75.28,2095,2095,false,NRT,Asia Pacific,Tokyo,69,8.19
151.145.71.40,2096,2096,true,NRT,Asia Pacific,Tokyo,101,8.19
132.145.126.21,2082,2082,false,NRT,Asia Pacific,Tokyo,69,8.19
155.248.180.57,8880,8880,false,LAX,North America,Los Angeles,186,8.18
141.147.33.88,443,443,true,FRA,Europe,Frankfurt,193,8.17
141.147.109.98,443,443,true,FRA,Europe,Frankfurt,196,8.15
140.238.52.141,8443,8443,true,SIN,Asia Pacific,Singapore,145,8.15
141.147.166.189,2095,2095,false,NRT,Asia Pacific,Tokyo,75,8.13
138.2.31.68,2086,2086,false,HKG,Asia Pacific,Hong Kong,128,8.13
152.70.99.187,2053,2053,true,NRT,Asia Pacific,Tokyo,69,8.11
143.47.180.98,443,443,true,FRA,Europe,Frankfurt,213,8.07
140.238.41.167,2053,2053,true,SIN,Asia Pacific,Singapore,144,8.05
158.179.181.107,2053,2053,true,NRT,Asia Pacific,Tokyo,145,8.05
151.145.69.105,80,80,false,HKG,Asia Pacific,Hong Kong,126,8.02
141.147.81.220,443,443,true,CDG,Europe,Paris,215,8.02
150.230.200.210,8880,8880,false,LAX,North America,Los Angeles,176,8.02
141.147.166.189,2053,2053,true,NRT,Asia Pacific,Tokyo,109,8.01
132.145.127.21,8080,8080,false,NRT,Asia Pacific,Tokyo,73,7.99
132.145.112.247,2095,2095,false,SIN,Asia Pacific,Singapore,146,7.97
158.179.178.142,2096,2096,true,NRT,Asia Pacific,Tokyo,85,7.97
141.147.181.148,2082,2082,false,LAX,North America,Los Angeles,190,7.97
158.101.69.144,8080,8080,false,LAX,North America,Los Angeles,177,7.95
132.145.120.182,2082,2082,false,LAX,North America,Los Angeles,186,7.94
132.145.123.112,2095,2095,false,LAX,North America,Los Angeles,182,7.93
152.70.102.124,2082,2082,false,HKG,Asia Pacific,Hong Kong,127,7.93
141.147.174.190,2082,2082,false,LAX,North America,Los Angeles,191,7.92
130.61.66.183,443,443,true,FRA,Europe,Frankfurt,174,7.92
141.147.71.67,443,443,true,CDG,Europe,Paris,195,7.92
158.179.186.123,2082,2082,false,HKG,Asia Pacific,Hong Kong,128,7.92
132.145.121.123,2086,2086,false,LAX,North America,Los Angeles,190,7.92
150.230.201.162,80,80,false,LAX,North America,Los Angeles,182,7.90
138.2.31.68,8443,8443,true,HKG,Asia Pacific,Hong Kong,211,7.89
140.238.54.182,2087,2087,true,LAX,North America,Los Angeles,193,7.87
138.2.172.206,443,443,true,FRA,Europe,Frankfurt,189,7.87
143.47.177.230,443,443,true,FRA,Europe,Frankfurt,191,7.87
141.147.174.190,2052,2052,false,LAX,North America,Los Angeles,172,7.87
151.145.74.199,8880,8880,false,NRT,Asia Pacific,Tokyo,71,7.86
141.147.175.230,2086,2086,false,LAX,North America,Los Angeles,175,7.85
151.145.68.166,8080,8080,false,LAX,North America,Los Angeles,204,7.83
150.230.114.17,443,443,true,FRA,Europe,Frankfurt,178,7.83
131.186.46.75,8443,8443,true,NRT,Asia Pacific,Tokyo,73,7.83
152.70.106.185,2086,2086,false,HKG,Asia Pacific,Hong Kong,135,7.82
131.186.45.88,2052,2052,false,LAX,North America,Los Angeles,187,7.80
158.179.178.145,2082,2082,false,NRT,Asia Pacific,Tokyo,96,7.79
141.147.174.190,2086,2086,false,LAX,North America,Los Angeles,175,7.78
130.162.211.207,8443,443,true,FRA,Europe,Frankfurt,179,7.77
138.2.13.133,80,80,false,LAX,North America,Los Angeles,188,7.76
131.186.37.49,2053,2053,true,NRT,Asia Pacific,Tokyo,81,7.75
131.186.41.82,8443,8443,true,NRT,Asia Pacific,Tokyo,86,7.75
138.2.10.251,2087,2087,true,LAX,North America,Los Angeles,203,7.73
138.2.13.133,2053,2053,true,LAX,North America,Los Angeles,288,7.73
130.61.23.77,443,443,true,FRA,Europe,Frankfurt,174,7.72
152.67.128.66,443,443,true,FRA,Europe,Frankfurt,180,7.72
152.70.104.69,2053,2053,true,LAX,North America,Los Angeles,191,7.71
138.2.24.114,2086,2086,false,LAX,North America,Los Angeles,185,7.69
141.147.174.190,8880,8880,false,SIN,Asia Pacific,Singapore,146,7.68
151.145.65.8,2095,2095,false,NRT,Asia Pacific,Tokyo,69,7.68
132.145.122.95,2096,2096,true,NRT,Asia Pacific,Tokyo,81,7.67
131.186.38.135,2096,2096,true,LAX,North America,Los Angeles,229,7.67
151.145.74.199,2053,2053,true,NRT,Asia Pacific,Tokyo,161,7.67
155.248.176.68,2082,2082,false,LAX,North America,Los Angeles,185,7.66
132.145.125.165,2087,2087,true,NRT,Asia Pacific,Tokyo,78,7.66
151.145.69.105,2095,2095,false,HKG,Asia Pacific,Hong Kong,137,7.63
132.145.121.34,8080,8080,false,LAX,North America,Los Angeles,195,7.63
131.186.35.189,2087,2087,true,NRT,Asia Pacific,Tokyo,85,7.63
130.162.171.80,443,443,true,CDG,Europe,Paris,178,7.63
132.145.127.51,8080,8080,false,LAX,North America,Los Angeles,182,7.62
144.21.62.54,443,443,true,FRA,Europe,Frankfurt,195,7.62
143.47.244.246,443,443,true,FRA,Europe,Frankfurt,207,7.60
138.3.208.9,2082,2082,false,LAX,North America,Los Angeles,198,7.58
138.2.14.164,2082,2082,false,LAX,North America,Los Angeles,180,7.56
131.186.47.223,8443,8443,true,LAX,North America,Los Angeles,209,7.56
155.248.167.70,2096,2096,true,LAX,North America,Los Angeles,200,7.55
150.230.212.213,2082,2082,false,LAX,North America,Los Angeles,192,7.54
151.145.75.28,2086,2086,false,NRT,Asia Pacific,Tokyo,73,7.54
155.248.179.132,2095,2095,false,SIN,Asia Pacific,Singapore,144,7.52
158.101.70.155,2086,2086,false,LAX,North America,Los Angeles,186,7.51
131.186.47.255,80,80,false,LAX,North America,Los Angeles,176,7.50
132.145.120.197,8443,8443,true,NRT,Asia Pacific,Tokyo,128,7.49
131.186.37.191,8443,8443,true,LAX,North America,Los Angeles,189,7.47
140.238.62.12,2053,2053,true,LAX,North America,Los Angeles,180,7.46
155.248.181.4,2095,2095,false,LAX,North America,Los Angeles,195,7.44
132.145.121.242,2095,2095,false,HKG,Asia Pacific,Hong Kong,127,7.44
131.186.58.151,2087,2087,true,NRT,Asia Pacific,Tokyo,111,7.43
141.148.225.227,443,443,true,AMS,Europe,Amsterdam,188,7.42
130.162.186.38,443,443,true,FRA,Europe,Frankfurt,221,7.42
138.2.8.232,2095,2095,false,LAX,North America,Los Angeles,183,7.42
151.145.74.199,2087,2087,true,NRT,Asia Pacific,Tokyo,216,7.39
158.101.81.4,2087,2087,true,LAX,North America,Los Angeles,272,7.38
151.145.66.219,2053,2053,true,NRT,Asia Pacific,Tokyo,158,7.38
138.2.14.248,2095,2095,false,HKG,Asia Pacific,Hong Kong,126,7.37
158.179.180.109,2052,2052,false,NRT,Asia Pacific,Tokyo,76,7.37
193.123.37.56,443,443,true,FRA,Europe,Frankfurt,214,7.36
131.186.63.35,8080,8080,false,LAX,North America,Los Angeles,187,7.36
151.145.75.28,8880,8880,false,NRT,Asia Pacific,Tokyo,72,7.35
141.147.162.204,2082,2082,false,NRT,Asia Pacific,Tokyo,73,7.33
152.70.102.124,2083,2083,true,HKG,Asia Pacific,Hong Kong,131,7.33
158.179.180.109,8880,8880,false,NRT,Asia Pacific,Tokyo,69,7.31
131.186.58.151,2083,2083,true,NRT,Asia Pacific,Tokyo,105,7.31
131.186.45.88,80,80,false,LAX,North America,Los Angeles,174,7.31
141.145.199.188,443,443,true,CDG,Europe,Paris,254,7.31
141.147.167.44,2083,2083,true,NRT,Asia Pacific,Tokyo,75,7.30
138.2.14.248,2086,2086,false,HKG,Asia Pacific,Hong Kong,129,7.30
141.148.234.97,443,443,true,FRA,Europe,Frankfurt,198,7.29
151.145.65.8,2052,2052,false,NRT,Asia Pacific,Tokyo,81,7.29
140.238.54.182,2083,2083,true,LAX,North America,Los Angeles,176,7.28
143.47.176.39,443,443,true,FRA,Europe,Frankfurt,170,7.28
132.145.126.204,2096,2096,true,NRT,Asia Pacific,Tokyo,72,7.28
132.145.121.34,2052,2052,false,LAX,North America,Los Angeles,185,7.28
158.101.89.33,2095,2095,false,NRT,Asia Pacific,Tokyo,68,7.28
132.145.126.21,2096,2096,true,NRT,Asia Pacific,Tokyo,72,7.27
131.186.63.184,8443,8443,true,HKG,Asia Pacific,Hong Kong,169,7.27
132.145.113.148,8080,8080,false,LAX,North America,Los Angeles,191,7.26
158.101.95.113,2095,2095,false,LAX,North America,Los Angeles,175,7.24
132.145.120.118,2082,2082,false,NRT,Asia Pacific,Tokyo,75,7.24
144.24.183.35,443,0,true,FRA,Europe,Frankfurt,193,7.24
132.145.64.147,443,443,true,FRA,Europe,Frankfurt,192,7.23
151.145.71.40,2082,2082,false,NRT,Asia Pacific,Tokyo,85,7.21
155.248.178.235,8443,8443,true,NRT,Asia Pacific,Tokyo,87,7.21
155.248.160.83,2083,2083,true,LAX,North America,Los Angeles,178,7.20
158.101.69.144,8880,8880,false,LAX,North America,Los Angeles,194,7.20
131.186.45.88,8880,8880,false,SIN,Asia Pacific,Singapore,150,7.19
131.186.40.31,2095,2095,false,HKG,Asia Pacific,Hong Kong,138,7.18
155.248.181.4,2082,2082,false,LAX,North America,Los Angeles,174,7.18
150.230.196.73,2052,2052,false,LAX,North America,Los Angeles,186,7.18
144.21.52.147,443,443,true,FRA,Europe,Frankfurt,192,7.16
141.147.178.135,2087,2087,true,HKG,Asia Pacific,Hong Kong,135,7.16
131.186.62.26,2052,2052,false,LAX,North America,Los Angeles,186,7.15
131.186.63.35,2095,2095,false,LAX,North America,Los Angeles,183,7.13
132.145.67.182,443,443,true,FRA,Europe,Frankfurt,191,7.12
131.186.59.94,8443,8443,true,LAX,North America,Los Angeles,187,7.12
132.145.123.159,2086,2086,false,NRT,Asia Pacific,Tokyo,71,7.12
130.162.191.231,443,443,true,CDG,Europe,Paris,181,7.11
138.2.19.122,2086,2086,false,LAX,North America,Los Angeles,178,7.08
151.145.66.219,2086,2086,false,NRT,Asia Pacific,Tokyo,71,7.08
158.101.69.144,2095,2095,false,LAX,North America,Los Angeles,176,7.07
141.147.175.230,8880,8880,false,LAX,North America,Los Angeles,178,7.07
151.145.69.105,2087,2087,true,HKG,Asia Pacific,Hong Kong,188,7.07
152.70.102.124,2086,2086,false,HKG,Asia Pacific,Hong Kong,138,7.06
132.145.123.143,8880,8880,false,NRT,Asia Pacific,Tokyo,73,7.03
144.24.85.158,443,443,true,ICN,Asia Pacific,Seoul,102,7.03
141.148.245.222,443,443,true,FRA,Europe,Frankfurt,219,7.00
132.145.113.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,139,6.99
155.248.180.103,2083,2083,true,LAX,North America,Los Angeles,223,6.99
151.145.68.166,2086,2086,false,LAX,North America,Los Angeles,201,6.99
152.70.102.124,2052,2052,false,HKG,Asia Pacific,Hong Kong,128,6.98
141.147.181.148,8080,8080,false,SIN,Asia Pacific,Singapore,145,6.97
151.145.66.219,8080,8080,false,NRT,Asia Pacific,Tokyo,74,6.96
132.145.123.238,80,80,false,LAX,North America,Los Angeles,195,6.96
140.238.32.238,2083,2083,true,LAX,North America,Los Angeles,175,6.95
151.145.69.174,2095,2095,false,NRT,Asia Pacific,Tokyo,77,6.95
150.230.216.34,8080,8080,false,LAX,North America,Los Angeles,175,6.95
155.248.169.71,2052,2052,false,LAX,North America,Los Angeles,189,6.95
138.2.19.122,2087,2087,true,LAX,North America,Los Angeles,215,6.94
158.179.188.175,2095,2095,false,NRT,Asia Pacific,Tokyo,70,6.94
141.147.178.135,2083,2083,true,HKG,Asia Pacific,Hong Kong,126,6.93
141.147.160.86,2086,2086,false,LAX,North America,Los Angeles,188,6.92
141.147.179.64,2082,2082,false,NRT,Asia Pacific,Tokyo,78,6.92
132.145.123.143,8443,8443,true,NRT,Asia Pacific,Tokyo,70,6.92
140.238.29.117,443,80,false,LAX,North America,Los Angeles,111,6.90
138.3.208.9,80,80,false,LAX,North America,Los Angeles,192,6.89
131.186.58.151,8443,8443,true,NRT,Asia Pacific,Tokyo,89,6.89
150.230.213.95,80,80,false,LAX,North America,Los Angeles,184,6.88
131.186.40.31,8880,8880,false,HKG,Asia Pacific,Hong Kong,134,6.86
138.2.14.248,2052,2052,false,HKG,Asia Pacific,Hong Kong,126,6.85
132.145.122.95,2053,2053,true,NRT,Asia Pacific,Tokyo,72,6.85
132.145.121.34,2086,2086,false,LAX,North America,Los Angeles,183,6.85
131.186.59.94,2087,2087,true,LAX,North America,Los Angeles,183,6.85
138.2.13.133,8080,8080,false,LAX,North America,Los Angeles,194,6.85
131.186.63.127,2086,2086,false,SIN,Asia Pacific,Singapore,142,6.84
158.179.188.7,2096,2096,true,LAX,North America,Los Angeles,190,6.84
131.186.43.207,2082,2082,false,LAX,North America,Los Angeles,201,6.84
132.145.125.86,8080,8080,false,NRT,Asia Pacific,Tokyo,71,6.83
131.186.34.244,2053,2053,true,LAX,North America,Los Angeles,192,6.82
131.186.40.31,2086,2086,false,HKG,Asia Pacific,Hong Kong,141,6.81
144.24.173.250,2053,443,true,FRA,Europe,Frankfurt,187,6.81
130.162.170.249,443,443,true,AMS,Europe,Amsterdam,190,6.81
132.145.121.247,2095,2095,false,LAX,North America,Los Angeles,184,6.81
141.147.167.40,2095,2095,false,LAX,North America,Los Angeles,180,6.81
151.145.74.56,8080,8080,false,SIN,Asia Pacific,Singapore,140,6.80
132.145.126.204,2083,2083,true,NRT,Asia Pacific,Tokyo,78,6.77
131.186.59.232,2052,2052,false,HKG,Asia Pacific,Hong Kong,133,6.76
155.248.181.4,8443,8443,true,LAX,North America,Los Angeles,182,6.75
138.3.208.9,2052,2052,false,LAX,North America,Los Angeles,195,6.75
140.238.54.166,2083,2083,true,LAX,North America,Los Angeles,176,6.75
138.2.14.248,8443,8443,true,HKG,Asia Pacific,Hong Kong,209,6.75
141.147.67.238,443,443,true,FRA,Europe,Frankfurt,203,6.74
143.47.250.43,443,443,true,FRA,Europe,Frankfurt,248,6.73
152.70.102.124,2053,2053,true,HKG,Asia Pacific,Hong Kong,124,6.73
158.101.65.24,2095,2095,false,LAX,North America,Los Angeles,182,6.72
155.248.181.4,2096,2096,true,LAX,North America,Los Angeles,187,6.72
152.70.111.251,2082,2082,false,NRT,Asia Pacific,Tokyo,83,6.72
150.230.205.56,8080,8080,false,SIN,Asia Pacific,Singapore,152,6.71
158.178.193.75,80,80,false,CDG,Europe,Paris,232,6.70
151.145.69.105,8080,8080,false,HKG,Asia Pacific,Hong Kong,148,6.69
141.147.174.7,2082,2082,false,LAX,North America,Los Angeles,189,6.68
152.70.106.195,2086,2086,false,LAX,North America,Los Angeles,189,6.67
141.147.160.86,8080,8080,false,LAX,North America,Los Angeles,187,6.67
151.145.68.166,2082,2082,false,LAX,North America,Los Angeles,181,6.66
131.186.43.207,2086,2086,false,LAX,North America,Los Angeles,176,6.65
131.186.43.107,8080,8080,false,LAX,North America,Los Angeles,180,6.65
131.186.63.127,2096,2096,true,LAX,North America,Los Angeles,193,6.65
131.186.43.207,2095,2095,false,LAX,North America,Los Angeles,183,6.65
132.145.112.168,2083,2083,true,SIN,Asia Pacific,Singapore,203,6.64
138.2.18.11,2083,2083,true,SIN,Asia Pacific,Singapore,216,6.64
132.145.127.21,8880,8880,false,NRT,Asia Pacific,Tokyo,75,6.64
138.2.13.200,2083,2083,true,LAX,North America,Los Angeles,210,6.63
141.147.117.175,443,443,true,FRA,Europe,Frankfurt,199,6.63
129.146.7.98,443,443,true,LAX,North America,Los Angeles,200,6.61
131.186.43.107,2096,2096,true,LAX,North America,Los Angeles,195,6.60
152.70.102.124,8443,8443,true,HKG,Asia Pacific,Hong Kong,127,6.60
140.238.54.149,2096,2096,true,LAX,North America,Los Angeles,188,6.60
150.230.217.63,2095,2095,false,LAX,North America,Los Angeles,179,6.59
151.145.69.174,2082,2082,false,NRT,Asia Pacific,Tokyo,72,6.58
132.145.120.182,80,80,false,LAX,North America,Los Angeles,175,6.57
151.145.74.56,2095,2095,false,SIN,Asia Pacific,Singapore,148,6.56
132.145.120.115,80,80,false,LAX,North America,Los Angeles,179,6.55
132.145.120.115,2083,2083,true,LAX,North America,Los Angeles,231,6.54
138.2.6.15,8443,8443,true,NRT,Asia Pacific,Tokyo,106,6.53
132.145.112.247,8443,8443,true,LAX,North America,Los Angeles,212,6.52
150.230.200.210,2082,2082,false,SIN,Asia Pacific,Singapore,140,6.51
155.248.179.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,132,6.49
150.230.196.73,8880,8880,false,LAX,North America,Los Angeles,183,6.47
141.147.167.40,2087,2087,true,LAX,North America,Los Angeles,208,6.47
138.2.13.200,2096,2096,true,LAX,North America,Los Angeles,272,6.46
155.248.187.37,2095,2095,false,LAX,North America,Los Angeles,182,6.45
130.162.176.184,443,443,true,FRA,Europe,Frankfurt,178,6.45
132.145.112.168,2052,2052,false,SIN,Asia Pacific,Singapore,141,6.44
131.186.63.127,8080,8080,false,LAX,North America,Los Angeles,187,6.41
131.186.37.69,2096,2096,true,NRT,Asia Pacific,Tokyo,97,6.41
132.145.120.115,8080,8080,false,LAX,North America,Los Angeles,185,6.41
132.145.121.242,2096,2096,true,HKG,Asia Pacific,Hong Kong,142,6.40
138.2.182.1,443,443,true,FRA,Europe,Frankfurt,224,6.40
155.248.160.83,2052,2052,false,LAX,North America,Los Angeles,188,6.40
138.2.12.32,2095,2095,false,LAX,North America,Los Angeles,201,6.39
138.2.31.68,2096,2096,true,HKG,Asia Pacific,Hong Kong,194,6.39
132.145.112.247,2086,2086,false,HKG,Asia Pacific,Hong Kong,135,6.39
132.145.121.242,80,80,false,HKG,Asia Pacific,Hong Kong,128,6.39
131.186.37.191,2052,2052,false,SIN,Asia Pacific,Singapore,151,6.38
158.179.188.175,8443,8443,true,NRT,Asia Pacific,Tokyo,79,6.38
151.145.74.199,2096,2096,true,NRT,Asia Pacific,Tokyo,215,6.37
150.230.205.56,2086,2086,false,LAX,North America,Los Angeles,188,6.37
150.230.219.83,2052,2052,false,SIN,Asia Pacific,Singapore,145,6.37
131.186.37.191,80,80,false,HKG,Asia Pacific,Hong Kong,130,6.35
152.70.104.69,2086,2086,false,SIN,Asia Pacific,Singapore,152,6.35
151.145.69.105,2052,2052,false,HKG,Asia Pacific,Hong Kong,138,6.33
158.179.188.7,2087,2087,true,SIN,Asia Pacific,Singapore,150,6.33
